"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Relative Humidity"
"1/1/2000","25.9375","44.4925994873047","94","2.63299999999998","-0.98399999999998","0.856076964050767",
"1/2/2000","25.9375","44.4925994873047","94","-0.197999999999979","-7.20999999999998","0.941912581673183",
"1/3/2000","25.9375","44.4925994873047","94","-3.62599999999998","-11.548","0.928017633926158",
"1/4/2000","25.9375","44.4925994873047","94","-2.50900000000001","-11.064","0.944411163730114",
"1/5/2000","25.9375","44.4925994873047","94","-1.36700000000002","-5.84699999999998","0.944926243112344",
"1/6/2000","25.9375","44.4925994873047","94","0.639999999999986","-8.31099999999998","0.941700796400414",
"1/7/2000","25.9375","44.4925994873047","94","0.75200000000001","-8.66300000000001","0.945241702571596",
"1/8/2000","25.9375","44.4925994873047","94","-1.11599999999999","-10.975","0.939829310131738",
"1/9/2000","25.9375","44.4925994873047","94","-2.76600000000002","-6.10300000000001","0.944605629216303",
"1/10/2000","25.9375","44.4925994873047","94","-4.51100000000002","-7.96600000000001","0.939028129545146",
"1/11/2000","25.9375","44.4925994873047","94","-2.79300000000001","-9.60500000000002","0.935476972177447",
"1/12/2000","25.9375","44.4925994873047","94","0.363","-3.69900000000001","0.940188142445935",
"1/13/2000","25.9375","44.4925994873047","94","-1.51900000000001","-8.92700000000002","0.946093527637128",
"1/14/2000","25.9375","44.4925994873047","94","-2.20299999999997","-4.69999999999999","0.928058292966644",
"1/15/2000","25.9375","44.4925994873047","94","-1.36099999999999","-4.923","0.938768786940524",
"1/16/2000","25.9375","44.4925994873047","94","-4.27999999999997","-8.868","0.929507905522213",
"1/17/2000","25.9375","44.4925994873047","94","-3.25900000000001","-6.75099999999998","0.922704687173814",
"1/18/2000","25.9375","44.4925994873047","94","1.47500000000002","-5.06099999999998","0.903055214546976",
"1/19/2000","25.9375","44.4925994873047","94","1.43200000000002","-6.50599999999997","0.89136416401754",
"1/20/2000","25.9375","44.4925994873047","94","-0.951999999999998","-6.23599999999999","0.849661358513318",
"1/21/2000","25.9375","44.4925994873047","94","1.46300000000002","-5.90600000000001","0.886520475394633",
"1/22/2000","25.9375","44.4925994873047","94","-0.380999999999972","-7.42700000000002","0.798628263563985",
"1/23/2000","25.9375","44.4925994873047","94","-3.13299999999998","-8.60599999999999","0.894663954731124",
"1/24/2000","25.9375","44.4925994873047","94","-1.24099999999999","-4.82900000000001","0.948615636716439",
"1/25/2000","25.9375","44.4925994873047","94","-4.86700000000002","-9.44","0.930673308912756",
"1/26/2000","25.9375","44.4925994873047","94","-6.04300000000001","-16.444","0.872858895064601",
"1/27/2000","25.9375","44.4925994873047","94","-0.932000000000016","-10.475","0.917568015500196",
"1/28/2000","25.9375","44.4925994873047","94","-1.03100000000001","-11.751","0.943555630647605",
"1/29/2000","25.9375","44.4925994873047","94","-1.71499999999997","-8.743","0.939022029015595",
"1/30/2000","25.9375","44.4925994873047","94","1.52699999999999","-3.61099999999999","0.983122972167117",
"1/31/2000","25.9375","44.4925994873047","94","1.61099999999999","-0.899999999999977","0.965042950285453",
"2/1/2000","25.9375","44.4925994873047","94","2.75799999999998","1.35899999999998","0.980167386034048",
"2/2/2000","25.9375","44.4925994873047","94","4.69499999999999","1.40300000000002","0.982978753471234",
"2/3/2000","25.9375","44.4925994873047","94","7.33499999999998","2.89800000000002","0.968023502882578",
"2/4/2000","25.9375","44.4925994873047","94","6.01900000000001","-2.315","0.879623043577844",
"2/5/2000","25.9375","44.4925994873047","94","3.73000000000002","-3.029","0.851168461733144",
"2/6/2000","25.9375","44.4925994873047","94","7.11000000000001","0.293999999999983","0.936383199288942",
"2/7/2000","25.9375","44.4925994873047","94","8.35399999999999","1.39800000000002","0.960433706247537",
"2/8/2000","25.9375","44.4925994873047","94","6.69400000000002","3.32400000000001","0.953353827248235",
