"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Relative Humidity"
"1/1/1999","-1.25","37.9357986450195","63","12.927","5.80700000000002","0.606653138714263",
"1/2/1999","-1.25","37.9357986450195","63","16.596","5.00400000000002","0.563372534054783",
"1/3/1999","-1.25","37.9357986450195","63","17.438","5.69","0.611624880256228",
"1/4/1999","-1.25","37.9357986450195","63","19.125","6.06099999999998","0.437854948971662",
"1/5/1999","-1.25","37.9357986450195","63","17.068","1.86000000000001","0.742910787014064",
"1/6/1999","-1.25","37.9357986450195","63","17.615","6.44099999999997","0.727482444170467",
"1/7/1999","-1.25","37.9357986450195","63","22.007","5.42899999999997","0.514815064151075",
"1/8/1999","-1.25","37.9357986450195","63","22.04","9.392","0.272221792755662",
"1/9/1999","-1.25","37.9357986450195","63","18.365","9.31099999999998","0.503609617740151",
"1/10/1999","-1.25","37.9357986450195","63","12.168","5.89499999999998","0.510875598080915",
"1/11/1999","-1.25","37.9357986450195","63","13.037","1.97399999999999","0.578247776434301",
"1/12/1999","-1.25","37.9357986450195","63","7.44","4.51499999999999","0.721236449405705",
"1/13/1999","-1.25","37.9357986450195","63","16.976","3.08499999999998","0.595880779095363",
"1/14/1999","-1.25","37.9357986450195","63","13.604","6.06400000000002","0.742961196676927",
"1/15/1999","-1.25","37.9357986450195","63","11.774","6.548","0.791245680464461",
"1/16/1999","-1.25","37.9357986450195","63","15.534","3.41899999999998","0.736905648321701",
"1/17/1999","-1.25","37.9357986450195","63","14.681","5.10500000000002","0.753651064522628",
"1/18/1999","-1.25","37.9357986450195","63","14.015","6.30900000000003","0.463163713449379",
"1/19/1999","-1.25","37.9357986450195","63","16.775","4.12400000000002","0.438219558324902",
"1/20/1999","-1.25","37.9357986450195","63","15.181","1.33199999999999","0.659626670124114",
"1/21/1999","-1.25","37.9357986450195","63","12.026","3.92399999999998","0.860578448860273",
"1/22/1999","-1.25","37.9357986450195","63","13.196","7.29700000000003","0.857114982358964",
"1/23/1999","-1.25","37.9357986450195","63","15.019","7.38200000000001","0.80273236145852",
"1/24/1999","-1.25","37.9357986450195","63","16.055","5.57799999999997","0.735642311820139",
"1/25/1999","-1.25","37.9357986450195","63","16.558","3.947","0.753164715524579",
"1/26/1999","-1.25","37.9357986450195","63","18.804","5.05000000000001","0.513182731685713",
"1/27/1999","-1.25","37.9357986450195","63","18.778","7.25400000000002","0.544399832592911",
"1/28/1999","-1.25","37.9357986450195","63","20.039","9.166","0.541920685699422",
"1/29/1999","-1.25","37.9357986450195","63","20.777","10.573","0.482513029978066",
"1/30/1999","-1.25","37.9357986450195","63","16.751","8.60599999999999","0.648684642985801",
"1/31/1999","-1.25","37.9357986450195","63","9.93099999999998","1.952","0.79073963808811",
"2/1/1999","-1.25","37.9357986450195","63","10.303","-0.435999999999979","0.640413534024784",
"2/2/1999","-1.25","37.9357986450195","63","11.78","-0.77600000000001","0.520686331896634",
"2/3/1999","-1.25","37.9357986450195","63","16.063","0.663999999999987","0.495223551985148",
"2/4/1999","-1.25","37.9357986450195","63","17.568","2.26999999999998","0.564004958404632",
