"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Relative Humidity"
"2/1/1999","113.125","28.2567005157471","36","9.976","7.74200000000002","0.892004412432544",
"2/2/1999","113.125","28.2567005157471","36","12.683","4.93299999999999","0.662898232664074",
"2/3/1999","113.125","28.2567005157471","36","11.846","1.18799999999999","0.539791766013872",
"2/4/1999","113.125","28.2567005157471","36","13.704","0.327999999999975","0.610510963550339",
"2/5/1999","113.125","28.2567005157471","36","13.769","1.86599999999999","0.588692840713457",
"2/6/1999","113.125","28.2567005157471","36","14.229","6.92200000000003","0.643674739609245",
"2/7/1999","113.125","28.2567005157471","36","17.946","6.721","0.62772318350802",
"2/8/1999","113.125","28.2567005157471","36","20.283","9.13","0.611348669223614",
"2/9/1999","113.125","28.2567005157471","36","23.564","8.79700000000003","0.611034304291932",
"2/10/1999","113.125","28.2567005157471","36","16.732","8.88499999999999","0.72595563542627",
"2/11/1999","113.125","28.2567005157471","36","17.476","4.22199999999998","0.629098109946851",
"2/12/1999","113.125","28.2567005157471","36","17.571","6.57600000000002","0.513877151690493",
"2/13/1999","113.125","28.2567005157471","36","20.031","5.31700000000001","0.494585119703863",
"2/14/1999","113.125","28.2567005157471","36","21.154","7.10300000000001","0.483387892883312",
"2/15/1999","113.125","28.2567005157471","36","14.138","7.20299999999997","0.701684895536291",
"2/16/1999","113.125","28.2567005157471","36","16.882","4.44799999999998","0.793663992888633",
"2/17/1999","113.125","28.2567005157471","36","22.166","8.57499999999999","0.76788506267767",
"2/18/1999","113.125","28.2567005157471","36","16.473","6.69499999999999","0.59127406603403",
"2/19/1999","113.125","28.2567005157471","36","7.77100000000002","2.93299999999999","0.338005020300685",
"2/20/1999","113.125","28.2567005157471","36","12.058","0.365999999999985","0.352728852701544",
"2/21/1999","113.125","28.2567005157471","36","15.635","3.01900000000001","0.378476036755591",
"2/22/1999","113.125","28.2567005157471","36","16.474","2.92000000000002","0.486678514761221",
"2/23/1999","113.125","28.2567005157471","36","16.567","8.25599999999997","0.712402062055364",
"2/24/1999","113.125","28.2567005157471","36","23.411","7.93000000000001","0.790889338834146",
"2/25/1999","113.125","28.2567005157471","36","18.874","11.941","0.8202249529236",
"2/26/1999","113.125","28.2567005157471","36","11.534","8.39499999999998","0.874347821388325",
"2/27/1999","113.125","28.2567005157471","36","18.543","8.428","0.671732106154509",
"2/28/1999","113.125","28.2567005157471","36","13.043","7.99900000000002","0.641040743708967",
"3/1/1999","113.125","28.2567005157471","36","12.403","5.61099999999999","0.792605503334467",
"3/2/1999","113.125","28.2567005157471","36","11.537","10.185","0.892858652804367",
"3/3/1999","113.125","28.2567005157471","36","21.404","8.637","0.743219589582999",
"3/4/1999","113.125","28.2567005157471","36","26.829","10.777","0.605328148931506",
"3/5/1999","113.125","28.2567005157471","36","30.669","14.506","0.603939927706061",
"3/6/1999","113.125","28.2567005157471","36","28.336","9.32600000000002","0.620543613222859",
"3/7/1999","113.125","28.2567005157471","36","14.956","7.94400000000002","0.618375525049827",
"3/8/1999","113.125","28.2567005157471","36","11.106","7.68400000000003","0.702220123555249",
"3/9/1999","113.125","28.2567005157471","36","8.17700000000002","5.88299999999998","0.910359951963442",
"3/10/1999","113.125","28.2567005157471","36","7.61399999999998","5.37299999999999","0.915023568629192",
"3/11/1999","113.125","28.2567005157471","36","9.34899999999999","4.84399999999999","0.894715352953921",
"3/12/1999","113.125","28.2567005157471","36","12.289","7.22000000000003","0.823389606611569",
"3/13/1999","113.125","28.2567005157471","36","13.22","8.39699999999999","0.819450929552466",
"3/14/1999","113.125","28.2567005157471","36","12.365","7.892","0.790120621960038",
"3/15/1999","113.125","28.2567005157471","36","18.03","7.07799999999997","0.753687742659233",
"3/16/1999","113.125","28.2567005157471","36","21.221","7.43700000000001","0.738713376337775",
"3/17/1999","113.125","28.2567005157471","36","21.815","13.637","0.821154775255497",
"3/18/1999","113.125","28.2567005157471","36","18.394","12.035","0.941683293713128",
"3/19/1999","113.125","28.2567005157471","36","11.623","4.993","0.908737297088759",
"3/20/1999","113.125","28.2567005157471","36","5.13299999999998","4.065","0.904945452167009",
"3/21/1999","113.125","28.2567005157471","36","7.19799999999998","3.95299999999997","0.913935257839231",
"3/22/1999","113.125","28.2567005157471","36","9.577","5.64100000000002","0.868007237736158",
"3/23/1999","113.125","28.2567005157471","36","8.84800000000001","6.065","0.871728351654596",
"3/24/1999","113.125","28.2567005157471","36","10.009","7.20100000000002","0.921445824455293",
"3/25/1999","113.125","28.2567005157471","36","11.39","9.947","0.952878740025933",
"3/26/1999","113.125","28.2567005157471","36","11.908","9.993","0.942526633836986",
"3/27/1999","113.125","28.2567005157471","36","13.404","9.51999999999998","0.924986256854576",
"3/28/1999","113.125","28.2567005157471","36","10.671","8.14999999999998","0.923036930759884",
"3/29/1999","113.125","28.2567005157471","36","10.181","6.46300000000002","0.897734320229346",
"3/30/1999","113.125","28.2567005157471","36","15.905","4.26499999999999","0.79394669819438",
"3/31/1999","113.125","28.2567005157471","36","21.262","7.40600000000001","0.821648652265525",
"4/1/1999","113.125","28.2567005157471","36","20.312","12.419","0.92201593571675",
"4/2/1999","113.125","28.2567005157471","36","12.766","9.81099999999998","0.943300929178455",
"4/3/1999","113.125","28.2567005157471","36","12.86","9.62900000000002","0.939872682967913",
"4/4/1999","113.125","28.2567005157471","36","17.228","8.97800000000001","0.853351393548539",
"4/5/1999","113.125","28.2567005157471","36","22.249","9.61500000000001","0.779370247574929",
"4/6/1999","113.125","28.2567005157471","36","25.351","11.498","0.732589285441796",
"4/7/1999","113.125","28.2567005157471","36","26.801","13.524","0.721923282870765",
"4/8/1999","113.125","28.2567005157471","36","27.103","17.797","0.761095324185116",
"4/9/1999","113.125","28.2567005157471","36","23.854","15.184","0.825701133983249",
"4/10/1999","113.125","28.2567005157471","36","26.183","14.695","0.785708922358899",
"4/11/1999","113.125","28.2567005157471","36","25.104","15.558","0.920178876830918",
"4/12/1999","113.125","28.2567005157471","36","26.37","13.386","0.820682969362484",
"4/13/1999","113.125","28.2567005157471","36","19.357","13.735","0.794165206144286",
"4/14/1999","113.125","28.2567005157471","36","14.086","13.128","0.951697417029666",
"4/15/1999","113.125","28.2567005157471","36","14.639","13.54","0.963414231570231",
"4/16/1999","113.125","28.2567005157471","36","14.965","13.762","0.969390740248339",
"4/17/1999","113.125","28.2567005157471","36","15.178","13.34","0.967333866932664",
"4/18/1999","113.125","28.2567005157471","36","19.684","13.752","0.924792946149331",
"4/19/1999","113.125","28.2567005157471","36","26.163","12.693","0.847508880885709",
"4/20/1999","113.125","28.2567005157471","36","25.072","16.35","0.86839314322377",
"4/21/1999","113.125","28.2567005157471","36","25.545","18.439","0.897158679643048",
"4/22/1999","113.125","28.2567005157471","36","28.193","16.016","0.824001252338943",
"4/23/1999","113.125","28.2567005157471","36","29.536","19.215","0.853844670909532",
"4/24/1999","113.125","28.2567005157471","36","27.383","19.878","0.928028575180334",
"4/25/1999","113.125","28.2567005157471","36","19.063","16.151","0.949800252284702",
"4/26/1999","113.125","28.2567005157471","36","17.392","15.521","0.945558572218126",
"4/27/1999","113.125","28.2567005157471","36","15.29","11.819","0.937174740172964",
"4/28/1999","113.125","28.2567005157471","36","19.204","11.01","0.849311054603485",
"4/29/1999","113.125","28.2567005157471","36","23.471","11.875","0.821019228318122",
"4/30/1999","113.125","28.2567005157471","36","19.221","11.494","0.842996509862932",
"5/1/1999","113.125","28.2567005157471","36","23.471","14.377","0.821981149192998",
"5/2/1999","113.125","28.2567005157471","36","27.174","15.425","0.850856311954152",
"5/3/1999","113.125","28.2567005157471","36","23.346","17.937","0.91250078068049",
"5/4/1999","113.125","28.2567005157471","36","21.181","16.121","0.909649136720743",
"5/5/1999","113.125","28.2567005157471","36","29.013","14.894","0.750627256420098",
"5/6/1999","113.125","28.2567005157471","36","28.759","15.685","0.671034969239178",
"5/7/1999","113.125","28.2567005157471","36","29.337","15.344","0.704794196736872",
"5/8/1999","113.125","28.2567005157471","36","24.323","17.697","0.843409704735517",
"5/9/1999","113.125","28.2567005157471","36","27.59","14.599","0.760699123690125",
"5/10/1999","113.125","28.2567005157471","36","28.218","17.035","0.72415799150668",
"5/11/1999","113.125","28.2567005157471","36","26.966","15.073","0.693211169889614",
"5/12/1999","113.125","28.2567005157471","36","29.373","15.479","0.718795093626767",
"5/13/1999","113.125","28.2567005157471","36","30.955","18.074","0.616295927894292",
"5/14/1999","113.125","28.2567005157471","36","22.053","20.43","0.855475936172989",
"5/15/1999","113.125","28.2567005157471","36","24.236","19.645","0.939730064973172",
"5/16/1999","113.125","28.2567005157471","36","27.695","21.584","0.943930026465539",
"5/17/1999","113.125","28.2567005157471","36","23.817","20.192","0.968186681775649",
"5/18/1999","113.125","28.2567005157471","36","22.619","17.95","0.918242701262122",
"5/19/1999","113.125","28.2567005157471","36","24.814","15.457","0.817223972337963",
"5/20/1999","113.125","28.2567005157471","36","26.481","15.856","0.759794069982821",
"5/21/1999","113.125","28.2567005157471","36","27.189","16.189","0.840952160350241",
"5/22/1999","113.125","28.2567005157471","36","26.359","21.206","0.959790690652221",
"5/23/1999","113.125","28.2567005157471","36","22.287","19.886","0.966344994259176",
"5/24/1999","113.125","28.2567005157471","36","23.058","18.287","0.929152810638917",
"5/25/1999","113.125","28.2567005157471","36","27.759","18.649","0.894591407253439",
"5/26/1999","113.125","28.2567005157471","36","21.111","16.452","0.927197630894881",
"5/27/1999","113.125","28.2567005157471","36","29.069","14.25","0.77508668881143",
"5/28/1999","113.125","28.2567005157471","36","30.303","15.203","0.747518598843401",
"5/29/1999","113.125","28.2567005157471","36","27.798","20.299","0.781964504192659",
"5/30/1999","113.125","28.2567005157471","36","24.159","19.521","0.879779119375798",
"5/31/1999","113.125","28.2567005157471","36","21.526","19.034","0.947198496927916",
"6/1/1999","113.125","28.2567005157471","36","25.727","19.473","0.909682141365003",
"6/2/1999","113.125","28.2567005157471","36","29.958","20.105","0.875867704002314",
"6/3/1999","113.125","28.2567005157471","36","34.036","21.78","0.833154361319229",
"6/4/1999","113.125","28.2567005157471","36","32.991","24.58","0.864543526710101",
"6/5/1999","113.125","28.2567005157471","36","30.187","24.506","0.924373741923905",
"6/6/1999","113.125","28.2567005157471","36","33.463","22.973","0.788934948502976",
"6/7/1999","113.125","28.2567005157471","36","28.489","22.633","0.838782102961507",
